name,location,price,mileage,date,image_url,listing_url
Suzuki Spacia 2017 Car,Colombo,6675000,118000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-spacia-1313512822141.jpg,https://riyasewana.com/cars/suzuki/spacia/1313512822141
Toyota Aqua 2013 Car,Galle,7550000,103500,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-aqua-2013-1313140112791.jpg,https://riyasewana.com/cars/toyota/aqua/1313140112791
Honda Fit Gp5 2014 Car,Colombo,8700000,58000,2025-02-13,https://riyasewana.com/thumb/thumbhonda-fit-gp5-1312594122481.jpg,https://riyasewana.com/cars/honda/fit-gp5/1312594122481
Toyota Premio 2017,Kottawa,11000000,110000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-premio-2017-1216300112061.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-premio-2017-1216300112061
Toyota Axio WXB 2017,Colombo,13750000,84000,2025-02-16,https://riyasewana.com/thumb/thumbtoyota-axio-wxb-919155617231.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-wxb-919155617231
Toyota Axio G Grade 2008,Panadura,13700000,137000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-axio-g-2008-1815195612411.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-g-grade-2008-1815195612411
Toyota Vitz 2017,Ja-Ela,8400000,41000,2025-02-17,https://riyasewana.com/thumb/thumbtoyota-vitz-161823204061.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-161823204061
Toyota Vitz 2017,Ja-Ela,8400000,41000,2025-02-17,https://riyasewana.com/thumb/thumbtoyota-vitz-16183204061.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-16183204061
Toyota Vios 2007,Nugegoda,6150000,180000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vios-2007-139500912531.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vios-2007-139500912531
Toyota Corolla 141 GLI 2009,Nugegoda,8250000,144000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-corolla-141-1394907881.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-corolla-141-1394907881
Honda Fit GP5 S Grade 2015,Dehiwala-Mount-Lavinia,8875000,117000,2025-02-13,https://riyasewana.com/thumb/thumbhonda-fit-gp5-139392122701.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-s-grade-2015-139392122701
Toyota Aqua 2013,Horana,8000000,,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-aqua-13924484541.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2013-13924484541
Toyota Yaris 2006,Kelaniya,6050000,160000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-yaris-13921584011.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-yaris-2006-13921584011
Suzuki Wagon R Fz Safety 2017 Car,Homagama,6375000,25000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-131054496281.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-fz-safety-2017-car-homagama-rs-6375000-2025-02-13
Suzuki Spacia Custom Z Safety Turbo 2018 Car,Gampola,6975000,137000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-2018-1310403212631.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-spacia-custom-z-safety-turbo-2018-car-gampola-rs-6975000-137000-2025-02-13
Toyota Allion 260 A18 2007 Car,Dehiwala-Mount-Lavinia,8350000,183000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-allion-260-23131529741.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-allion-260-a18-2007-car-dehiwala-mount-lavinia-rs-8350000-183000-2025-02-13
Toyota VITZ 2016,alangoda,7650000,30000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-2016-1312484212321.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2016-alangoda-7650000-30000-km-2025-02-13
Suzuki Wagon R Stingray 2017,Colombo,6950000,68199,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-13124331731.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-stingray-2017-colombo-6950000-68199-km-2025-02-13
Nissan DAYZ 2017,Boralesgamuwa,6450000,109000,2025-02-13,https://riyasewana.com/thumb/thumbnissan-dayz-13123210241.jpg,https://riyasewana.com/search/cars/cars-for-sale/nissan-dayz-2017-boralesgamuwa-6450000-109000-km-2025-02-13
Toyota Axio 2011,Colombo,8250000,158000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-axio-2011-131140441251.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-2011-colombo-8250000-158000-km-2025-02-13
Honda Fit GP5 2014,Matara,7890000,148000,2025-02-13,https://riyasewana.com/thumb/thumbhonda-fit-gp-131059444971.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-2014-matara-7890000-148000-km-2025-02-13
Toyota Vitz,Colombo,6500000,120000,2023-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-136044212921.jpg,https://riyasewana.com/cars/toyota-vitz-2013-colombo-6500000-120000-km-2023-02-13
Toyota Corolla,Kandy,7500000,150000,2023-02-13,https://riyasewana.com/thumb/thumbtoyota-corolla-136044212921.jpg,https://riyasewana.com/cars/toyota-corolla-2015-kandy-7500000-150000-km-2023-02-13
Toyota Aqua G 2014,Matara,7690000,70000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-aqua-g-2014-137595512181.jpg,https://riyasewana.com/search/cars/toyota-aqua-g-2014-137595512181
Toyota Axio X Grade 2007,Kadawatha,8100000,135000,2025-02-13,https://riyasewana.com/thumb/thumbtoota-toyota-axio-13754134061.jpg,https://riyasewana.com/search/cars/toyota-axio-x-grade-2007-13754134061
Suzuki Wagon R 2019,Colombo,7000000,290000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-13830446111283.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-2019-13830446111283
Suzuki Swift Rs Turbo 2017 Car,Kiribathgoda,8550000,75000,2025-02-12,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-2017-1220524212232.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-swift-rs-turbo-2017-car-1220524212232
Toyota Axio 2007 Car,Homagama,7500000,206000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-axio-2007-1220055212501.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-2007-car-1220055212501
Toyota Aqua 2013 Car,Kurunegala,7500000,160000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-aqua-2013-1219582612142.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2013-car-1219582612142
Suzuki Wagon R Stingray 2018 Car,Kottawa,6650000,74000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-121837224851.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-stingray-2018-car-121837224851
Honda Civic FD1-S 2006 Car,Dehiwala-Mount-Lavinia,7600000,120000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-civic-fd1-s-121815124181.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-civic-fd1-s-2006-car-121815124181
Toyota Vitz 2018,Kelaniya,9000000,37500,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-5220551411.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2018-kelaniya-rs-9-000-000-37500-km-2025-02-13
Suzuki Wagon R Fz 2018,Piliyandala,6495000,61000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-62003277951.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-fz-2018-piliyandala-rs-6-495-000-61000-km-2025-02-13
Toyota Allion 260 2008,Colombo,8500000,200000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-allion-260-2008-138595012671.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-allion-260-2008-colombo-rs-8-500-000-200000-km-2025-02-13
Suzuki Wagon R Stingray 2018,Kandy,7250000,61000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-stingray-wagon-2018-138435012401.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-stingray-2018-kandy-rs-7-250-000-61000-km-2025-02-13
Toyota Vitz Ksp130 2016,Panadura,7500000,45000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-ksp130-2016-138401712391.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-ksp130-2016-panadura-rs-7-500-000-45000-km-2025-02-13
Toyota Vitz Ksp130 2016,Panadura,7500000,45000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-ksp130-2016-138401712391.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-ksp130-2016-panadura-rs-7-500-000-45000-km-2025-02-13
Daihatsu Move 2016,Panadura,6075000,37000,2025-02-12,https://riyasewana.com/thumb/thumbdaihatsu-move-2016-129360012521.jpg,https://riyasewana.com/cars/daihatsu-move-2016-129360012521
Toyota Vitz 2016,Kandy,7525000,42000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-vitz-12901504781.jpg,https://riyasewana.com/cars/toyota-vitz-2016-1290150478
Honda FIT GP5 S 2013,Kadawatha,7550000,78000,2025-02-12,https://riyasewana.com/thumb/thumbhonda-honda-gp5-1282723371.jpg,https://riyasewana.com/cars/honda-fit-gp5-s-2013-1282723371
Hyundai Accent CRDI 2011,Nugegoda,7250000,144000,2025-02-12,https://riyasewana.com/thumb/thumbhyundai-accent-crdi-128142322661.jpg,https://riyasewana.com/cars/hyundai-accent-crdi-2011-1281423226
Suzuki Wagon R Stingray 2018,Kurunegala,,139000,2025-02-12,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1275627731.jpg,https://riyasewana.com/cars/suzuki-wagon-r-stingray-2018-1275627731
Toyota Vitz 2017,Maharagama,6995000,180000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-vitz-121238224771.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2017-121238224771
Suzuki Wagon R 2018,Gampaha,7200000,600000,2025-02-12,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2018-1211550512731.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-2018-1211550512731
Toyota Prius S Touring 2011,Kandy,8600000,180000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-prius-s-1211544422171.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-prius-s-touring-2011-1211544422171
Suzuki Swift 2017,Kandy,8990000,92500,2025-02-12,https://riyasewana.com/thumb/thumbsuzuki-swift-12115148441.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-swift-2017-12115148441
Toyota Axio G Grade 2007,Kandy,8990000,92500,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-axio-g-2007-1211211912261.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-g-grade-2007-1211211912261
Toyota Premio 240 2002 Car,Negombo,7450000,184500,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-premio-240-2002-1210592912491.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-premio-240-2002-car-1210592912491
Honda Insight ZE2 2011 Car,Malabe,7350000,126000,2025-02-12,https://riyasewana.com/thumb/thumbhonda-insight-ze2-2011-1210404912951.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-insight-ze2-2011-car-1210404912951
Toyota Aqua 2012 Car,Malabe,6850000,106000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-1210381112501.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2012-car-1210381112501
Honda Fit GP5 2015 Car,Nugegoda,8890000,98000,2025-02-12,https://riyasewana.com/thumb/thumbhonda-fit-gp5-12101837231.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-2015-car-12101837231
Toyota Passo 2017 Car,Mirigama,7000000,0,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-passo-129385522371.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-passo-2017-car-129385522371
Toyota Passo 2017 Car,Mirigama,7000000,0,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-passo-129385522371.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-passo-2017-car-129385522371
Toyota Allion 260 2010 Car,Colombo,138000,20250215,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-260-229115310942.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-allion-260-2010-car-colombo-138000-20250215-229115310942.html
Daihatsu Mira 2016 Car,Piliyandala,,81100,2025-02-14,https://riyasewana.com/thumb/thumbdaihatsu-mira-14121215241.jpg,https://riyasewana.com/search/cars/cars-for-sale/daihatsu-mira-2016-car-piliyandala-81100-20250214-14121215241.html
Toyota Axio WXB 2017 Car,Colombo,13750000,84000,2025-02-16,https://riyasewana.com/thumb/thumbtoyota-axio-wxb-919155617231.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-wxb-2017-car-colombo-13750000-84000-20250216-919155617231.html
Toyota Premio 2018 Car,Kurunegala,,48000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-premio-1711383717081.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-premio-2018-car-kurunegala-48000-20250212-1711383717081.html
Toyota Aqua 2012 Car,Colombo,,,,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-1213082112421.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2012-car-colombo-20250212-1213082112421.html
Toyota Aqua 2012 Car,Colombo,,,,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-1213082112421.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2012-car-colombo-20250212-1213082112421.html
Toyota Corolla 141 2008 Car,Homagama,6850000,94500,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-141-corolla-2008-127213312871.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-corolla-141-2008-homagama-127213312871
Toyota Vitz Safety Edition 2017 Car,Kurunegala,8075000,95000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-vitz-safety-2017-121073912431.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-safety-edition-2017-kurunegala-121073912431
Toyota VITZ 2015 Car,Colombo,7190000,99980,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-vitz-ksp-1123281322471.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2015-colombo-1123281322471
BMW E39 523i 1996 Car,Ragama,6500000,121000,2025-02-11,https://riyasewana.com/thumb/thumbbmw-e39-523i-1996-912184612491.jpg,https://riyasewana.com/search/cars/cars-for-sale/bmw-e39-523i-1996-ragama-912184612491
Suzuki Wagon R FX SAFETY 2017,Matara,6000000,83170,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2017-1122364512781.jpg,https://riyasewana.com/searchcars/cars/suzuki-wagon-r-fx-safety-2017-1122364512781
Suzuki Spacia Custom ST 2017,Kaduwela,6350000,81000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-2017-1122354412231.jpg,https://riyasewana.com/searchcars/cars/suzuki-spacia-custom-st-2017-1122354412231
Suzuki Wagon R Fz Safety 2017,Colombo,6625000,121000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagonr-fz-112234024611.jpg,https://riyasewana.com/searchcars/cars/suzuki-wagon-r-fz-safety-2017-112234024611
Toyota Allion 260 G 2007,Colombo,8750000,115000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-allion-260-2007-1122273812371.jpg,https://riyasewana.com/searchcars/cars/toyota-allion-260-g-2007-1122273812371
Honda N Wgn 2015,Nawalapitiya,7000000,46000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-n-wgn-1122225922361.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-n-wgn-2015-nawalapitiya-rs-7-000-000-46000-km-2025-02-11
Toyota Aqua 2015,Kottawa,8750000,133000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-aqua-11214241251.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2015-kottawa-rs-8-750-000-133000-km-2025-02-11
Toyota Prius 2008,Kadawatha,6000000,152000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-prius-2008-121380212721.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-prius-2008-kadawatha-rs-6-000-000-152000-km-2025-02-11
Nissan Leaf 2013,Wennappuwa,7100000,132000,2025-02-11,https://riyasewana.com/thumb/thumbnissan-leaf-1121352222501.jpg,https://riyasewana.com/search/cars/cars-for-sale/nissan-leaf-2013-wennappuwa-rs-7-100-000-132000-km-2025-02-11
Toyota Vitz KSP130 2012,Piliyandala,6850000,105000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-vitz-ksp-130-11211346281.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-ksp130-2012-piliyandala-rs-6-850-000-105000-km-2025-02-11
Honda FIT Gp5 Safety 2014 Car,Matara,7950000,121000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-gp5-safety-1121092022521.jpg,https://riyasewana.com/search/cars/cars-for-sale/cars-for-sale-in-matara/honda-fit-gp5-safety-2014-car-1121092022521.html
Suzuki Wagon R 2019 Car,Gampaha,6590000,24000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-susuki-wagon-2019-1120265212731.jpg,https://riyasewana.com/search/cars/cars-for-sale/cars-for-sale-in-gampaha/suzuki-wagon-r-2019-car-1120265212731.html
Toyota Allion 2007 Car,Dehiwala-Mount-Lavinia,8850000,162500,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-allion-2007-1120232812171.jpg,https://riyasewana.com/search/cars/cars-for-sale/cars-for-sale-in-dehiwala-mount-lavinia/toyota-allion-2007-car-1120232812171.html
Toyota Corolla 141 2008 Car,Colombo,7090000,58000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-corolla-141-2008-1120164312131.jpg,https://riyasewana.com/search/cars/cars-for-sale/cars-for-sale-in-colombo/toyota-corolla-141-2008-car-1120164312131.html
Toyota Aqua S Limited 2014 Car,Chilaw,7975000,2014,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-aqua-s-1120142622221.jpg,https://riyasewana.com/search/cars/cars-for-sale/cars-for-sale-in-chilaw/toyota-aqua-s-limited-2014-car-1120142622221.html
Honda Civic FD1 Type S 2008,Kandy,7475000,112000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-fd1-type-2008-1119374512301.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-civic-fd1-type-s-2008-1119374512301
Kia Picanto 2019,Malabe,690000,160000,2025-02-11,https://riyasewana.com/thumb/thumbkia-picanto-2019-1119014012711.jpg,https://riyasewana.com/search/cars/cars-for-sale/kia-picanto-2019-1119014012711
Honda Fit Gp5 2014,Kiribathgoda,8000000,51000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-fit-gp5-11185248801.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-2014-11185248801
Suzuki Wagon R Fz Safety 2017,Matara,6850000,120000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-111758084301.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-fz-safety-2017-111758084301
Toyota Aqua X Urban 2015,Kalutara,8850000,156000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-aqua-x-2015-1116380012691.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-x-urban-2015-1116380012691
Suzuki Celerio X 2018 Car,Kurunegala,6100000,29000,2025-02-16,https://riyasewana.com/thumb/thumbsuzuki-celerio-x-2018-169583613001.jpg,https://riyasewana.com/cars/suzuki/celerio-x/2018/169583613001
Suzuki Swift RS Turbo Safety 2019 Car,Colombo,9440000,52000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-1423393417411.jpg,https://riyasewana.com/cars/suzuki/swift-rs/2019/1423393417411
Toyota Premio 2018 Car,Kurunegala,,48000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-premio-1711383717081.jpg,https://riyasewana.com/cars/toyota/premio/2018/1711383717081
Toyota Axio WXB 2017 Car,Colombo,13750000,84000,2025-02-16,https://riyasewana.com/thumb/thumbtoyota-axio-wxb-919155617231.jpg,https://riyasewana.com/cars/toyota/axio-wxb/2017/919155617231
Toyota Vitz 2016,Nittambuwa,7000000,102000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-vitz-121109266801.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2016-121109266801
Suzuki Baleno Japan Version 2016 Car,Matara,8190000,135000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-baleno-japan-1113184222511.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-baleno-japan-version-2016-1113184222511
Toyota Yaris B 2011,Kadawatha,7250000,162756,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-yaris-auto-111302484861.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-yaris-b-2011-111302484861
Honda FIT GP5 2014,Negombo,8000000,95000,2025-02-11,https://riyasewana.com/thumb/thumbhonda-gp5-111301214971.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-2014-111301214971
Toyota Yaris,Colombo,7350000,180000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-nyaris-2007-1115054112601.jpg,https://riyasewana.com/vehicle/toyota-yaris-2007-1115054112601
Suzuki Spacia Custom,Nattandiya,7000000,91634,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-2015-1114123312511.jpg,https://riyasewana.com/vehicle/suzuki-spacia-custom-2015-1114123312511
Toyota Aqua S,Kurunegala,6875000,152000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-naqua-s-11140801791.jpg,https://riyasewana.com/vehicle/toyota-aqua-s-2012-11140801791
Suzuki Swift,Dehiwala-Mount-Lavinia,6175000,112000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-swift-1113480022081.jpg,https://riyasewana.com/vehicle/suzuki-swift-2010-1113480022081)
Toyota Aqua G Grade,Galle,6175000,112000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-naqua-g-1113350822861.jpg,https://riyasewana.com/vehicle/toyota-aqua-g-grade-2012-1113350822861
Honda Insight ZE2 2013,Avissawella,8850000,133000,2025-02-11,"https://riyasewana.com/thumb/thumbhonda-insight-
ze2-2013-1116330512441.jpg",https://riyasewana.com/used-cars/honda-insight-ze2-2013-1116330512441
Suzuki Wagon R Fz 2018,Matara,6325000,89000,2025-02-11,"https://riyasewana.com/thumb/thumbsuzuki-
wagon-r-2018-1116310712821.jpg",https://riyasewana.com/used-cars/suzuki-wagon-r-fz-2018-1116310712821
Suzuki Wagon R Fz Safety 2018,Kadawatha,6975000,121000,2025-02-11,https://riyasewana.com/thumb/thumbno_100.jpg,https://riyasewana.com/used-cars/suzuki-wagon-r-fz-safety-2018-1116310712821
Honda Fit GP1 2013,Horana,7150000,126000,2025-02-11,"https://riyasewana.com/thumb/thumbhonda-fit-
gp1-1116330512441.jpg",https://riyasewana.com/used-cars/honda-fit-gp1-2013-1116330512441
Honda FIT GP5 2014,N/A,12500000,10000,2025-02-11,"https://riyasewana.com/thumb/thumbhonda-honda-
fit-111601114831.jpg",https://riyasewana.com/used-cars/honda-fit-gp5-2014-111601114831
Suzuki Wagon R Stingray 2018 Car,Negombo,7175000,79800,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-111045534821.jpg,https://riyasewana.com/vehicle/suzuki-wagon-r-stingray-2018-car-111045534821
Honda FIT GP5 2015 Car,Kandy,8450000,60400,2025-02-11,https://riyasewana.com/thumb/thumbhonda-daa-gp5-111043186434.jpg,https://riyasewana.com/vehicle/honda-fit-gp5-2015-car-111043186434
Honda Fit 2014 Car,Gampaha,7995000,12400,2025-02-11,https://riyasewana.com/thumb/thumbhonda-fit-2014-111031341214148.jpg,https://riyasewana.com/vehicle/honda-fit-2014-car-111031341214148
Honda FIT Shuttle 2012 Car,Piliyandala,8300000,116050,2025-02-11,https://riyasewana.com/thumb/thumbhonda-shuttle-11103105201.jpg,https://riyasewana.com/vehicle/honda-fit-shuttle-2012-car-11103105201
Toyota Corolla 121 2003 Car,Kalutara,5435000,154350,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-corolla-121-1110543517415.jpg,https://riyasewana.com/vehicle/toyota-corolla-121-2003-car-1110543517415
Toyota Vitz Safety Edition 2017,Hanwella,8175000,105000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-vitz-safty-111259424541.jpg,https://riyasewana.com/search/cars/cars-for-sale/hanwella/toyota-vitz-safty-edition-2017-111259424541.html
Suzuki Wagon R Stingray 2018,Ampara,6950000,53000,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-stingray-11115059141.jpg,https://riyasewana.com/search/cars/cars-for-sale/ampa-suzuki-wagon-r-stingray-2018-11115059141.html
Suzuki Swift Zc72s 2013,Colombo,6500000,149276,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-swift-zc72s-2013-1111000712121.jpg,https://riyasewana.com/search/cars/cars-for-sale/colombo-suzuki-swift-zc72s-2013-1111000712121.html
Toyota Vitz 2015,Kurunegala,8200000,27000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-vitz-2015-1110585512981.jpg,https://riyasewana.com/search/cars/cars-for-sale/kurunegala-toyota-vitz-2015-1110585512981.html
Suzuki Wagon R 2018,Badulla,6950000,,2025-02-11,https://riyasewana.com/thumb/thumbsuzuki-wagonr-2018-1110494412421.jpg,https://riyasewana.com/search/cars/cars-for-sale/badulla-suzuki-wagon-r-2018-1110494412421.html
Toyota Belta,Kurunegala,7550000,114000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-belta-2007-116371512531.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-belta-2007-116371512531
Toyota Vitz,Chilaw,6100000,125000,2025-02-11,https://riyasewana.com/thumb/thumbno_100.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2016-116371512531
Toyota Prius,Malabe,7450000,53000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-prius-20-111041022121.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-prius-20-111041022121
Toyota Aqua,Divulapitiya,7800000,126000,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-aqua-2014-11020012171.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2014-11020012171
Toyota VITZ Safety,Kottawa,7575000,80800,2025-02-11,https://riyasewana.com/thumb/thumbtoyota-toyota-vitz-1022521921.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-toyota-vitz-1022521921
Daihatsu Cliq Boon 2017 Car,Anuradapura,7800000,124000,2025-02-10,"https://riyasewana.com/thumb/thumbdaihatsu-cliq-
boon-1022352322751.jpg",https://riyasewana.com/vehicle/daihatsu-cliq-boon-2017-car-1022352322751
Suzuki Wagon R Stingray 2018 Car,Kandy,6925000,79900,2025-02-10,"https://riyasewana.com/thumb/thumbsuzuki-
wagon-r-2018-1022110012051.jpg",https://riyasewana.com/vehicle/suzuki-wagon-r-stingray-2018-car-1022110012051
Suzuki Spacia Custom 2017 Car,Colombo,8250000,87000,2025-02-10,"https://riyasewana.com/thumb/thumbsuzuki-
spacia-custom-2017-1021455412361.jpg",https://riyasewana.com/vehicle/suzuki-spacia-custom-2017-car-1021455412361
